"","ID","Pregunta 1 
","Pregunta 2 
","Pregunta 3","Pregunta 32","Pregunta 4","Pregunta 5","Pregunta 6","Pregunta 7","Pregunta 8","Pregunta 9","Pregunta 10","Pregunta 11","Pregunta 12","Barrio Comuna 1","Barrio Comuna 9","Pregunta 13 
","Pregunta 14 
","Pregunta 15 
","Pregunta 16","Ingreso","Pregunta 17","Pregunta 18","Pregunta 19 
","Pregunta 20 
","Pregunta 21 
","Pregunta 22 
","Pregunta 23 
","Pregunta 24 
","Pregunta 25 
","Pregunta 26 
","Pregunta 27 
","Pregunta 28","Pregunta 29 
","Pregunta 30","Pregunta 32 
","Pregunta 33 
","Pregunta 34 
","Pregunta 35 
","Pregunta 36 
","Pregunta 37 
","Pregunta 38","Pregunta 39","Pregunta 40","Pregunta 41 
","Alcohol","Cafeína","Pregunta 43 
","Pregunta 44 
","Pregunta 45 
","Pregunta 46 
","Pregunta 47 
","Pregunta 48 
","Horario","Escenarios o espacios deportivos","Pregunta 50 
","Hongos","Metanfetamina","Implementos","Nicotina","Ayahuasca","Cocaína","Participación comunitaria","Marihuana","Esteroides","Heroína","Capacitación sobre deporte, recreación o salud","Pregunta 51","Popper","Ampliación de oferta","Opiodes","Formador o profesor","Extasis","LSD","Tussi","Otras","Pregunta 52","Pregunta 53","Pregunta 54","IMC"
"157",3607,"Usuario del INDER","De 29 a 59",NA,"Hombre","Bisexual (Atracción hacia ambos sexos)","Soltero(a) (viudo(a), divorciado(a), unión libre, unión marital de hecho)","Raizal","Pregrado","Estudiante","3","3","Medellín","9-Buenos Aires ",NA,"Buenos Aires","3","13;","8;","SI",2300,"SI","Social;","SI","Dirigida","Tres o más","1;4;6;","1;9;10;","NO","Con compañeros de estudio o trabajo","3;6;9;",NA,NA,"3","4 o más","SI","NO","SI","Durante;","Agua;Bebidas hidratantes;","NO","Delgado",67,175,"8","No consume","Mensual","SI","SI",NA,"5","1;3;8;","5;","4","3","Buena","No consume","No consume","4","No consume","No consume","No consume","4","No consume","No consume","No consume","5","SI","No consume","1","No consume","4","No consume","No consume","No consume","No consume","SI","SI","SI",21.88
"158",3609,"Usuario del INDER","De 6 a 12","Hombre",NA,NA,NA,"Mestizo","Secundaria","Estudiante","Ninguno (a)","4 o más","Medellín","9-Buenos Aires ",NA,"La Milagrosa","3","13;","8;","NO",2000,"SI","Emocional;Físico;Social;","NO",NA,NA,NA,NA,NA,NA,NA,"8;","Crear espacios de diálogo ciudadano;","3","3","SI","NO","SI","Después;","Agua;Bebidas hidratantes;Gaseosas;Bebidas energizantes;Otras;","NO","Con sobrepeso",45,150,"4","No consume","Diario","SI","SI",NA,"4","3;","8;","5","5","Excelente","No consume","No consume","5","No consume","No consume","No consume","5","No consume","No consume","No consume","5","NO","No consume","3","No consume","5","No consume","No consume","No consume","No consume","NO SÉ","SI","SI",20
"159",3610,"Usuario del INDER","De 18 a 28",NA,"Hombre","Heterosexual (Atracción hacia el sexo opuesto)","Soltero(a) (viudo(a), divorciado(a), unión libre, unión marital de hecho)","Mestizo","Pregrado","Otra","Ninguno (a)","1","Medellín","9-Buenos Aires ",NA,"Buenos Aires","3","13;","8;","NO",1700000,"SI","Emocional;","NO",NA,NA,NA,NA,NA,NA,NA,"6;","Presencia de la Policía;","12","3","NO","NO","SI","Después;Durante;","Agua;","NO","Normal",86,184,"8","Quincenal","Semanal","SI","SI",NA,"7","6;","8;","2","4","Buena","No consume","No consume","5","No consume","No consume","No consume","5","No consume","No consume","No consume","5","NO","No consume","3","No consume","5","No consume","No consume","No consume","No consume","NO SÉ","SI","SI",25.4
"160",3731,"Acudiente","De 29 a 59",NA,"Mujer","Otra","Casado(a) ","Blanco","Secundaria","Ama de casa / hombre de casa","3","4 o más","Medellín","9-Buenos Aires ",NA,"Buenos Aires","2","13;","8;","NO",300,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"7;","Presencia de la Policía;","6","2","SI","NO","SI","Después;","Agua;","NO","Con sobrepeso",89,160,"5","No consume","No consume","SI","NO","No conozco la oferta",NA,NA,NA,NA,NA,NA,"No consume","No consume",NA,"No consume","No consume","No consume",NA,"No consume","No consume","No consume",NA,"SI","No consume",NA,"No consume",NA,"No consume","No consume","No consume","No consume","SI","NO","SI",34.77
"161",3733,"Acudiente","De 29 a 59",NA,"Mujer","Heterosexual (Atracción hacia el sexo opuesto)","Casado(a) ","Ninguna","Pregrado","Ama de casa / hombre de casa","1","3","Medellín","9-Buenos Aires ",NA,"Miraflores","3","13;","8;","NO",0,"SI","Emocional;Físico;Social;","NO",NA,NA,NA,NA,NA,NA,NA,"3;",NA,"5","3","SI","SI","SI","Después;","Agua;","NO","Normal",50,154,"7","No consume","Diario","SI","NO","No conozco la oferta",NA,NA,NA,NA,NA,NA,"No consume","No consume",NA,"No consume","No consume","No consume",NA,"No consume","No consume","No consume",NA,"NO","No consume",NA,"No consume",NA,"No consume","No consume","No consume","No consume","NO SÉ","NO","NO SÉ",21.08
"162",3734,"Usuario del INDER","De 29 a 59",NA,"Mujer","Heterosexual (Atracción hacia el sexo opuesto)","Soltero(a) (viudo(a), divorciado(a), unión libre, unión marital de hecho)","Mestizo","Secundaria","Otra","2","3","Medellín","9-Buenos Aires ",NA,"Salvador","3","13;","8;","NO",800,"SI","Emocional;Físico;Social;","NO",NA,NA,NA,NA,NA,NA,NA,"6;",NA,"2","3","SI","SI","SI","Durante;","Agua;","NO","Delgado",31.07,130,"10","Mensual","Diario","SI","SI",NA,"4","3;","9;","5","5","Excelente","No consume","No consume","5","No consume","No consume","No consume","5","No consume","No consume","No consume","5","SI","No consume","5","No consume","5","No consume","No consume","No consume","No consume","SI","NO","SI",18.38
"163",3736,"Usuario del INDER","De 29 a 59",NA,"Mujer","Heterosexual (Atracción hacia el sexo opuesto)","Casado(a) ","Mestizo","Tecnológico","Ama de casa / hombre de casa","2","3","Medellín","9-Buenos Aires ",NA,"Buenos Aires","3","5;","4;","NO",1500000,"SI","Físico;","SI","Dirigida","Dos veces","4;","9;","NO","Con amigos","9;",NA,NA,"1","3","NO","NO","SI","Durante;","Agua;","NO","Normal",75,170,"10","No consume","Mensual","SI","SI",NA,"4","4;","8;","4","5","Buena","No consume","No consume","5","No consume","No consume","No consume","5","No consume","No consume","No consume","5","NO","No consume","4","No consume","5","No consume","No consume","No consume","No consume","NO SÉ","SI","SI",25.95
"164",3753,"No es usuario del INDER","De 60 o más",NA,"Hombre","Heterosexual (Atracción hacia el sexo opuesto)","Casado(a) ","Afrodescendiente, Mulato o Negro","Especialización","Pensionado (a)/Jubilado (a)","2","1","Medellín","9-Buenos Aires ",NA,"Buenos Aires","3","5;","8;","NO",6e+06,"No es usuario del INDER Medellín",NA,"SI","Por cuenta propia","Dos veces","7;8;10;","1;","NO","Solo","17;",NA,NA,"2","2","NO","NO","NO","Después;","Bebidas energizantes;","NO","Normal",70,165,"7","No consume","Semanal","SI","NO","No hay nada cerca de mi casa",NA,NA,NA,NA,NA,NA,"No consume","No consume",NA,"No consume","No consume","No consume",NA,"No consume","No consume","No consume",NA,"SI","No consume",NA,"No consume",NA,"No consume","No consume","No consume","No consume","SI","NO","SI",25.71
"165",3754,"Acudiente","De 29 a 59",NA,"Mujer","Heterosexual (Atracción hacia el sexo opuesto)","Casado(a) ","Mestizo","Especialización","Otra","2","4 o más","Medellín","9-Buenos Aires ",NA,"La Milagrosa","3","13;","8;","NO",120000,"SI","Físico;Emocional;Social;","SI","Dirigida","Una vez","2;4;8;","1;4;9;","NO","Con la familia","9;11;",NA,NA,"2","3","NO","NO","SI","Después;","Agua;","NO","Delgado",51,155,"8","No consume","Semanal","SI","SI",NA,"4","4;8;","8;","5","5","Excelente","No consume","No consume","5","No consume","No consume","No consume","5","No consume","No consume","No consume","5","NO","No consume","3","No consume","5","No consume","No consume","No consume","No consume","NO SÉ","NO","NO SÉ",21.23
"166",3762,"Usuario del INDER","De 29 a 59",NA,"Mujer","Heterosexual (Atracción hacia el sexo opuesto)","Soltero(a) (viudo(a), divorciado(a), unión libre, unión marital de hecho)","Mestizo","Secundaria","Ama de casa / hombre de casa","2","3","Medellín","9-Buenos Aires ",NA,"Salvador","3","13;","8;","NO",1200000,"SI","Emocional;Físico;Social;","SI","Ambas","Tres o más","4;","10;","NO","Con la familia","9;",NA,NA,"1","3","NO","NO","SI","Antes;Durante;Después;","Agua;","NO","Normal",60,160,"8","No consume","Semanal","SI","SI",NA,"7","4;5;8;","8;","5","5","Excelente","No consume","No consume","5","No consume","No consume","No consume","5","No consume","No consume","No consume","5","SI","No consume","5","No consume","5","No consume","No consume","No consume","No consume","SI","SI","SI",23.44
"167",3870,"No es usuario del INDER","De 29 a 59",NA,"Hombre","Heterosexual (Atracción hacia el sexo opuesto)","Casado(a) ","Afrodescendiente, Mulato o Negro","Secundaria","Empleado (a)","2","3","Medellín","9-Buenos Aires ",NA,"Cataluña","2","13;","8;","NO",1400000,"No es usuario del INDER Medellín",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"6;","Acompañamiento de juntas de acción comunal;","8","3","NO","NO","SI","Después;","Agua;","NO","Normal",60,165,"9","No consume","Mensual","NO",NA,NA,NA,NA,NA,NA,NA,NA,"No consume","No consume",NA,"No consume","No consume","No consume",NA,"No consume","No consume","No consume",NA,"NO","No consume",NA,"No consume",NA,"No consume","No consume","No consume","No consume","NO SÉ","NO","NO SÉ",22.04
"168",3889,"No es usuario del INDER","De 29 a 59",NA,"Mujer","No deseo responder","Soltero(a) (viudo(a), divorciado(a), unión libre, unión marital de hecho)","Mestizo","Secundaria","Empleado (a)","1","3","Medellín","9-Buenos Aires ",NA,"Quinta Linda","3","13;","8;","NO",1,"SI","Físico;","SI","Dirigida","Dos veces","1;","1;","NO","Solo","9;11;",NA,NA,"1","4 o más","NO","NO","SI","Durante;","Agua;","NO","Delgado",51,160,"10","Mensual","Diario","SI","SI",NA,"4","4;","8;","5","5","Buena","Mensual","No consume","5","No consume","No consume","No consume","5","No consume","No consume","No consume","5","NO","No consume","1","No consume","5","No consume","No consume","No consume","No consume","SI","NO","NO SÉ",19.92
"169",3892,"Usuario del INDER","De 29 a 59",NA,"Mujer","Heterosexual (Atracción hacia el sexo opuesto)","Soltero(a) (viudo(a), divorciado(a), unión libre, unión marital de hecho)","Ninguna","Pregrado","Empleado (a)","Ninguno (a)","3","Medellín","9-Buenos Aires ",NA,"Buenos Aires","2","13;","8;","NO",2600000,"SI","Emocional;Físico;Social;","SI","Dirigida","Tres o más","4;","8;9;10;","NO","Con amigos","9;",NA,NA,"1","3","NO","NO","SI","Durante;","Agua;","NO","Normal",60,160,"8","No consume","Diario","SI","SI",NA,"2","4;","8;","5","5","Excelente","No consume","No consume","5","No consume","No consume","No consume","4","No consume","No consume","No consume","5","SI","No consume","3","No consume","5","No consume","No consume","No consume","No consume","NO SÉ","NO","SI",23.44
"170",3898,"Acudiente","De 29 a 59",NA,"Hombre","Heterosexual (Atracción hacia el sexo opuesto)","Soltero(a) (viudo(a), divorciado(a), unión libre, unión marital de hecho)","Blanco","Especialización","Empleado (a)","1","2","Medellín","9-Buenos Aires ",NA,"Buenos Aires","4","13;","8;","NO",5e+06,"SI","Social;","SI","Ambas","Dos veces","4;","9;","NO","Con amigos","9;",NA,NA,"2","2","NO","NO","SI","Después;","Agua;","NO","Con sobrepeso",75,175,"9","No consume","Semanal","SI","SI",NA,"5","4;","3;","5","5","Excelente","No consume","No consume","5","No consume","No consume","No consume","5","No consume","No consume","No consume","5","SI","No consume","5","No consume","5","No consume","No consume","No consume","No consume","SI","SI","SI",24.49
"171",3958,"Usuario del INDER","De 6 a 12","Mujer",NA,NA,NA,"Afrodescendiente, Mulato o Negro","Primaria","Estudiante","1","3","Medellín","9-Buenos Aires ",NA,"Buenos Aires","2","13;","8;","NO",3,"SI","Emocional;","SI","Por cuenta propia","Tres o más","2;4;6;","1;6;8;","NO","Con compañeros de estudio o trabajo","4;9;",NA,NA,"2","4 o más","NO","NO","SI","Durante;","Agua;","NO","Normal",30,170,"6","No consume","No consume","SI","SI",NA,"4","1;3;8;","8;","4","5","Buena","No consume","No consume","3","No consume","No consume","No consume","3","No consume","No consume","No consume","4","SI","No consume","5","No consume","5","No consume","No consume","No consume","No consume","NO SÉ","SI","NO SÉ",10.38
"172",4037,"Acudiente","De 29 a 59",NA,"Mujer","Heterosexual (Atracción hacia el sexo opuesto)","Casado(a) ","Blanco","Secundaria","Ama de casa / hombre de casa","2","3","Medellín","9-Buenos Aires ",NA,"Salvador","3","13;","6;","NO",50000,"No es usuario del INDER Medellín",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"6;",NA,"9","3","NO","NO","SI","Durante;","Agua;","NO","Normal",67,165,"8","No consume","Diario","SI","SI",NA,"3","6;","9;","5","5","Excelente","Quincenal","No consume","5","No consume","No consume","No consume","5","No consume","No consume","No consume","5","NO","No consume","5","No consume","5","No consume","No consume","No consume","No consume","NO SÉ","NO","SI",24.61
"173",4046,"Acudiente","De 18 a 28",NA,"Mujer","Heterosexual (Atracción hacia el sexo opuesto)","Soltero(a) (viudo(a), divorciado(a), unión libre, unión marital de hecho)","Blanco","Pregrado","Empleado (a)","1","4 o más","Medellín","9-Buenos Aires ",NA,"Salvador","3","4;","8;","NO",1e+06,"No es usuario del INDER Medellín",NA,"SI","Por cuenta propia","Dos veces","5;8;10;","7;","SI","Solo","16;",NA,NA,"2","3","NO","SI","SI","Antes;Después;Durante;","Agua;","NO","Normal",60,155,"10","Mensual","No consume","SI","NO","Incompatibilidad horaria",NA,NA,NA,NA,NA,NA,"No consume","No consume",NA,"No consume","No consume","No consume",NA,"No consume","No consume","No consume",NA,"SI","No consume",NA,"No consume",NA,"No consume","No consume","No consume","No consume","NO SÉ","NO","NO SÉ",24.97
"174",4048,"Acudiente","De 29 a 59",NA,"Mujer","Heterosexual (Atracción hacia el sexo opuesto)","Soltero(a) (viudo(a), divorciado(a), unión libre, unión marital de hecho)","Mestizo","Tecnológico","Otra","1","2","Medellín","9-Buenos Aires ",NA,"Cataluña","1","1;2;","8;","NO",750000,"SI","Emocional;Físico;Social;","NO",NA,NA,NA,NA,NA,NA,NA,"5;6;","Acompañamiento de juntas de acción comunal;Acompañamiento de personal del INDER;Presencia de la Policía;Crear espacios de diálogo ciudadano;","7","2","SI","SI","NO","Después;","Agua;","NO","Con sobrepeso",85,161,"4","No consume","No consume","SI","SI",NA,"2","1;","8;","5","5","Excelente","No consume","No consume","3","No consume","No consume","No consume","5","No consume","No consume","No consume","5","SI","No consume","5","No consume","5","No consume","No consume","No consume","No consume","SI","NO","SI",32.79
"175",4080,"Acudiente","De 29 a 59",NA,"Mujer","Heterosexual (Atracción hacia el sexo opuesto)","Casado(a) ","Mestizo","Pregrado","Desempleado (a)","4 ó más","4 o más","Medellín","9-Buenos Aires ",NA,"Buenos Aires","3","2;","8;","NO",1200,"NO",NA,"SI","Dirigida","Tres o más","2;3;4;","1;2;9;","SI","Con la familia","9;13;17;",NA,NA,"12","3","SI","SI","SI","Durante;","Agua;","NO","Con obesidad",84,152,"2","No consume","Diario","SI","NO","Incompatibilidad horaria",NA,NA,NA,NA,NA,NA,"No consume","No consume",NA,"No consume","No consume","No consume",NA,"No consume","No consume","No consume",NA,"NO","No consume",NA,"No consume",NA,"No consume","No consume","No consume","No consume","NO SÉ","NO","SI",36.36
"176",4171,"Acudiente","De 0 a 5","Mujer",NA,NA,NA,"Otra","Técnico","Empleado (a)","1","4 o más","Medellín","9-Buenos Aires ",NA,"Salvador","3","13;","8;","NO",1e+06,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"10;","Acompañamiento de juntas de acción comunal;","10","4 o más","SI","SI","SI","Antes;","Agua;Bebidas hidratantes;","NO","Normal",70,162,"7","No consume","No consume","SI","NO","No hay nada cerca de mi casa",NA,NA,NA,NA,NA,NA,"No consume","No consume",NA,"No consume","No consume","No consume",NA,"No consume","No consume","No consume",NA,"SI","No consume",NA,"No consume",NA,"No consume","No consume","No consume","No consume","NO","NO","NO",26.67
"177",4208,"Acudiente","De 29 a 59",NA,"Mujer","Heterosexual (Atracción hacia el sexo opuesto)","Soltero(a) (viudo(a), divorciado(a), unión libre, unión marital de hecho)","Mestizo","Pregrado","Ama de casa / hombre de casa","2","4 o más","Medellín","9-Buenos Aires ",NA,"Buenos Aires","3","13;","8;","NO",1e+06,"SI","Emocional;Físico;Social;","NO",NA,NA,NA,NA,NA,NA,NA,"6;","Presencia de la Policía;Acompañamiento de personal del INDER;","2","3","SI","SI","SI","Durante;Después;","Agua;","NO","Con sobrepeso",75,157,"5","Mensual","Quincenal","SI","SI",NA,"7","4;7;8;","5;","4","5","Excelente","No consume","No consume","4","No consume","No consume","No consume","4","No consume","No consume","No consume","5","NO","No consume","5","No consume","5","No consume","No consume","No consume","No consume","NO SÉ","NO","NO SÉ",30.43
"178",4258,"Acudiente","De 29 a 59",NA,"Mujer","Heterosexual (Atracción hacia el sexo opuesto)","Soltero(a) (viudo(a), divorciado(a), unión libre, unión marital de hecho)","Otra","Tecnológico","Empleado (a)","1","1","Medellín","9-Buenos Aires ",NA,"Salvador","3","13;","8;","NO",4e+06,"SI","Físico;Emocional;","SI","Dirigida","Tres o más","4;","9;","NO","Con amigos","9;",NA,NA,"1","4 o más","SI","SI","NO","Durante;Después;","Otras;Bebidas hidratantes;","NO","Delgado",29,139,"6","No consume","No consume","SI","SI",NA,"6","1;2;4;","8;","5","5","Excelente","No consume","No consume","3","No consume","No consume","No consume","5","No consume","No consume","No consume","5","NO","No consume","5","No consume","5","No consume","No consume","No consume","No consume","SI","NO","NO SÉ",15.01
"179",4306,"Acudiente","De 29 a 59",NA,"Mujer","Heterosexual (Atracción hacia el sexo opuesto)","Casado(a) ","Ninguna","Secundaria","Ama de casa / hombre de casa","3","2","Medellín","9-Buenos Aires ",NA,"Barrios de Jesus","2","5;","8;","NO",900,"SI","Emocional;","NO",NA,NA,NA,NA,NA,NA,NA,"6;","Acompañamiento de juntas de acción comunal;","3","3","SI","SI","SI","Antes;","Agua;","NO","Con sobrepeso",80,158,"8","No consume","Diario","SI","NO","No hay nada cerca de mi casa",NA,NA,NA,NA,NA,NA,"No consume","No consume",NA,"No consume","No consume","No consume",NA,"No consume","No consume","No consume",NA,"NO","No consume",NA,"No consume",NA,"No consume","No consume","No consume","No consume","NO SÉ","NO","NO SÉ",32.05
"180",4313,"Usuario del INDER","De 60 o más",NA,"Mujer","Heterosexual (Atracción hacia el sexo opuesto)","Soltero(a) (viudo(a), divorciado(a), unión libre, unión marital de hecho)","Mestizo","Secundaria","Ama de casa / hombre de casa","2","2","Medellín","9-Buenos Aires ",NA,"Gerona","2","4;5;","2;","SI",1500000,"SI","Emocional;Físico;Social;","SI","Dirigida","Tres o más","2;4;9;","4;8;10;","NO","Con amigos","9;",NA,NA,"1","2","SI","SI","SI","Después;","Agua;","NO","Normal",65,155,"6","No consume","Diario","SI","SI",NA,"6","4;5;","8;","5","5","Excelente","No consume","No consume","5","No consume","No consume","No consume","5","No consume","No consume","No consume","5","NO","No consume","3","No consume","5","No consume","No consume","No consume","No consume","SI","SI","SI",27.06
"181",4328,"Acudiente","De 29 a 59",NA,"Mujer","Heterosexual (Atracción hacia el sexo opuesto)","Soltero(a) (viudo(a), divorciado(a), unión libre, unión marital de hecho)","Blanco","Tecnológico","Otra","2","4 o más","Medellín","9-Buenos Aires ",NA,"Miraflores","3","3;","2;","SI",3e+06,"SI","Emocional;Físico;Social;","SI","Ambas","Dos veces","4;8;","2;","SI","Con la familia","9;13;",NA,NA,"3","3","NO","NO","SI","Durante;","Agua;","NO","Normal",68,166,"8","No consume","Diario","SI","NO","No conozco la oferta",NA,NA,NA,NA,NA,NA,"No consume","No consume",NA,"No consume","No consume","No consume",NA,"No consume","No consume","No consume",NA,"NO","No consume",NA,"No consume",NA,"No consume","No consume","No consume","No consume","NO SÉ","NO","NO SÉ",24.68
